INFO - 2024-10-02 20:01:17,028 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:01:20,719 - logger.logging_config - logging_middleware.py - line: 20 - Пользователь qvvan (ID: 323993202) отправил сообщение: /subs
INFO - 2024-10-02 20:01:22,121 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:01:22,124 - logger.logging_config - logging_middleware.py - line: 36 - Пользователь qvvan (ID: 323993202) нажал кнопку: subscription:extend_subscription:16
INFO - 2024-10-02 20:01:24,520 - logger.logging_config - logging_middleware.py - line: 36 - Пользователь qvvan (ID: 323993202) нажал кнопку: subscription:extend_with_key:16
ERROR - 2024-10-02 20:01:24,612 - logger.logging_config - subs.py - line: 116 - Произошла ошибка: 'RowMapping' object has no attribute 'price'
INFO - 2024-10-02 20:01:27,261 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:01:27,786 - logger.logging_config - logging_middleware.py - line: 36 - Пользователь qvvan (ID: 323993202) нажал кнопку: subscription:new_order:16
INFO - 2024-10-02 20:01:29,246 - logger.logging_config - logging_middleware.py - line: 36 - Пользователь qvvan (ID: 323993202) нажал кнопку: subscription:extend_with_key:16
ERROR - 2024-10-02 20:01:29,342 - logger.logging_config - subs.py - line: 116 - Произошла ошибка: 'RowMapping' object has no attribute 'price'
INFO - 2024-10-02 20:01:32,419 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:01:37,547 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:01:42,699 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:01:47,938 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:01:53,111 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:01:58,248 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:02:03,390 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:02:08,487 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:02:15,681 - logger.logging_config - main.py - line: 37 - Starting bot
INFO - 2024-10-02 20:02:16,234 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:02:20,622 - logger.logging_config - logging_middleware.py - line: 20 - Пользователь qvvan (ID: 323993202) отправил сообщение: /subs
INFO - 2024-10-02 20:02:21,369 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:02:21,889 - logger.logging_config - logging_middleware.py - line: 36 - Пользователь qvvan (ID: 323993202) нажал кнопку: subscription:extend_subscription:16
INFO - 2024-10-02 20:02:22,898 - logger.logging_config - logging_middleware.py - line: 36 - Пользователь qvvan (ID: 323993202) нажал кнопку: subscription:extend_with_key:16
INFO - 2024-10-02 20:02:26,485 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:02:31,657 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:02:36,794 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:02:41,934 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:02:47,120 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
INFO - 2024-10-02 20:02:52,149 - logger.logging_config - main.py - line: 37 - Starting bot
INFO - 2024-10-02 20:02:52,859 - logger.logging_config - subscription_checker.py - line: 115 - Running subscription checker...
